dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,131843,4.0,upper-per-cost,1024,2560.0,2560.0,416,896,0.65,10,-0.0019003767520189285
msmarco-passage-trec-dl-2019,131843,4.0,upper-per-cost,2048,5120.0,5120.0,848,1728,0.6625,10,-0.000900857150554657
msmarco-passage-trec-dl-2019,131843,4.0,upper-per-cost,4096,10240.0,10240.0,1696,3456,0.6625,10,-0.00036901235580444336
msmarco-passage-trec-dl-2019,131843,4.0,upper-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,10,-5.385838449001312e-05
msmarco-passage-trec-dl-2019,131843,4.0,upper-per-cost,10000,25000.0,25000.0,5000,5000,0.8,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,128,320.0,320.0,64,64,0.8,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,256,640.0,640.0,128,128,0.8,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,512,1280.0,1280.0,256,256,0.8,10,-0.003164556808769703
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,1024,2560.0,2560.0,512,512,0.8,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,2048,5120.0,5120.0,1024,1024,0.8,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,4096,10240.0,10240.0,2048,2048,0.8,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,8192,20480.0,20480.0,4096,4096,0.8,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,4.0,blocker-per-cost,10000,25000.0,25000.0,5000,5000,0.8,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,128,320.0,320.0,64,64,0.8,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,256,640.0,640.0,128,128,0.8,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,512,1280.0,1280.0,224,384,0.7,10,-0.0032880259677767754
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,1024,2560.0,2560.0,448,768,0.7,10,-0.0017680395394563675
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,2048,5120.0,5120.0,896,1536,0.7,10,-0.0008455608040094376
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,4096,10240.0,10240.0,1888,2688,0.7375,10,-0.0003128834068775177
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,10,-5.385838449001312e-05
msmarco-passage-trec-dl-2019,131843,4.0,pressure-per-cost,10000,25000.0,25000.0,5000,5000,0.8,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,128,320.0,320.0,64,64,0.8,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,256,640.0,640.0,128,128,0.8,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,512,1280.0,1280.0,272,192,0.85,10,-0.003968254663050175
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,1024,2560.0,2560.0,512,512,0.8,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,2048,5120.0,5120.0,1024,1024,0.8,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,4096,10240.0,10240.0,2048,2048,0.8,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,8192,20480.0,20480.0,4096,4096,0.8,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,4.0,candidate-per-cost,10000,25000.0,25000.0,5000,5000,0.8,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,128,320.0,320.0,50,120,0.625,8,-0.00222104974091053
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,256,640.0,640.0,86,296,0.5375,9,-0.006616215221583843
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,512,1280.0,1280.0,192,512,0.6,10,-0.0037351539358496666
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,1024,2560.0,2560.0,320,1280,0.5,10,-0.0023984787985682487
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,2048,5120.0,5120.0,640,2560,0.5,10,-0.001228107139468193
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,4096,10240.0,9992.0,1248,5000,0.49959967974379504,10,-0.0005640611052513123
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,8192,20480.0,9992.0,1248,5000,0.49959967974379504,10,-0.0005640611052513123
msmarco-passage-trec-dl-2019,131843,4.0,allocation-grid-envelope,10000,25000.0,24744.0,4936,5000,0.797930811509861,11,-1.8376857042312622e-05
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,128,576.0,576.0,64,64,0.8888888888888888,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,256,1152.0,1152.0,80,512,0.5555555555555556,8,-0.0002729985862970352
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,512,2304.0,2304.0,144,1152,0.5,9,-0.0009061284363269806
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,1024,4608.0,4608.0,304,2176,0.5277777777777778,10,-0.0025141527876257896
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,2048,9216.0,9216.0,592,4480,0.5138888888888888,10,-0.0013332776725292206
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,4096,18432.0,18432.0,1679,5000,0.7287326388888888,10,-0.00037457793951034546
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,8192,36864.0,36864.0,3983,5000,0.8643663194444444,10,-4.6877190470695496e-05
msmarco-passage-trec-dl-2019,131843,8.0,cost-balanced,10000,45000.0,45000.0,5000,5000,0.8888888888888888,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,128,576.0,576.0,48,192,0.6666666666666666,7,-0.000154079869389534
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,256,1152.0,1152.0,104,320,0.7222222222222222,9,-0.005864460952579975
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,512,2304.0,2304.0,208,640,0.7222222222222222,10,-0.003498244099318981
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,1024,4608.0,4608.0,408,1344,0.7083333333333334,10,-0.0019362885504961014
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,2048,9216.0,9216.0,848,2432,0.7361111111111112,10,-0.000900857150554657
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,4096,18432.0,18432.0,1688,4928,0.7326388888888888,10,-0.00037161819636821747
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,10,-4.6815723180770874e-05
msmarco-passage-trec-dl-2019,131843,8.0,upper-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,128,576.0,576.0,64,64,0.8888888888888888,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,512,2304.0,2304.0,256,256,0.8888888888888888,10,-0.003164556808769703
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,1024,4608.0,4608.0,512,512,0.8888888888888888,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,2048,9216.0,9216.0,1024,1024,0.8888888888888888,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,4096,18432.0,18432.0,2048,2048,0.8888888888888888,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,8192,36864.0,36864.0,4096,4096,0.8888888888888888,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,8.0,blocker-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,128,576.0,576.0,64,64,0.8888888888888888,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,512,2304.0,2304.0,224,512,0.7777777777777778,10,-0.0032880259677767754
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,1024,4608.0,4608.0,456,960,0.7916666666666666,10,-0.0017375200986862183
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,2048,9216.0,9216.0,888,2112,0.7708333333333334,10,-0.0008543878793716431
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,4096,18432.0,18432.0,1840,3712,0.7986111111111112,10,-0.0003258511424064636
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,10,-4.6815723180770874e-05
msmarco-passage-trec-dl-2019,131843,8.0,pressure-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,128,576.0,576.0,64,64,0.8888888888888888,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,512,2304.0,2304.0,264,192,0.9166666666666666,10,-0.003968254663050175
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,1024,4608.0,4608.0,512,512,0.8888888888888888,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,2048,9216.0,9216.0,1024,1024,0.8888888888888888,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,4096,18432.0,18432.0,2048,2048,0.8888888888888888,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,8192,36864.0,36864.0,4096,4096,0.8888888888888888,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,8.0,candidate-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,128,576.0,576.0,50,176,0.6944444444444444,8,-0.00222104974091053
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,256,1152.0,1152.0,86,464,0.5972222222222222,9,-0.006616215221583843
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,512,2304.0,2304.0,191,776,0.6631944444444444,10,-0.003750964067876339
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,1024,4608.0,4608.0,288,2304,0.5,10,-0.0026404624804854393
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,2048,9216.0,9216.0,576,4608,0.5,10,-0.0013718623667955399
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,4096,18432.0,9992.0,624,5000,0.49959967974379504,10,-0.0012615248560905457
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,8192,36864.0,9992.0,624,5000,0.49959967974379504,10,-0.0012615248560905457
msmarco-passage-trec-dl-2019,131843,8.0,allocation-grid-envelope,10000,45000.0,44488.0,4936,5000,0.8876101420607805,11,-1.8376857042312622e-05
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,128,1088.0,1088.0,64,64,0.9411764705882353,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,256,2176.0,2176.0,72,1024,0.5294117647058824,8,-0.0007058978080749512
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,512,4352.0,4352.0,136,2176,0.5,9,-0.0011062081903219223
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,1024,8704.0,8704.0,280,4224,0.5147058823529411,10,-0.002708076499402523
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,2048,17408.0,17400.0,775,5000,0.7126436781609196,10,-0.0009971410036087036
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,4096,34816.0,34808.0,1863,5000,0.8563548609515054,10,-0.0003195572644472122
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,8192,69632.0,69624.0,4039,5000,0.9281856830977824,10,-4.349835216999054e-05
msmarco-passage-trec-dl-2019,131843,16.0,cost-balanced,10000,85000.0,85000.0,5000,5000,0.9411764705882353,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,128,1088.0,1088.0,52,256,0.7647058823529411,8,-0.0020587127655744553
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,256,2176.0,2176.0,104,512,0.7647058823529411,9,-0.005864460952579975
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,512,4352.0,4352.0,212,960,0.7794117647058824,10,-0.003443370573222637
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,1024,8704.0,8704.0,424,1920,0.7794117647058824,10,-0.0018656514585018158
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,2048,17408.0,17408.0,868,3520,0.7977941176470589,10,-0.0008771214634180069
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,4096,34816.0,34816.0,1864,4992,0.8566176470588235,10,-0.0003192853182554245
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,8192,69632.0,69624.0,4039,5000,0.9281856830977824,10,-4.349835216999054e-05
msmarco-passage-trec-dl-2019,131843,16.0,upper-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,512,4352.0,4352.0,256,256,0.9411764705882353,10,-0.003164556808769703
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,1024,8704.0,8704.0,512,512,0.9411764705882353,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,2048,17408.0,17408.0,1024,1024,0.9411764705882353,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,4096,34816.0,34816.0,2048,2048,0.9411764705882353,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,8192,69632.0,69632.0,4096,4096,0.9411764705882353,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,16.0,blocker-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,512,4352.0,4352.0,232,640,0.8529411764705882,10,-0.003191557712852955
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,1024,8704.0,8704.0,468,1216,0.8602941176470589,10,-0.001693475991487503
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,2048,17408.0,17408.0,944,2304,0.8676470588235294,10,-0.0007955506443977356
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,4096,34816.0,34816.0,1864,4992,0.8566176470588235,10,-0.0003192853182554245
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,8192,69632.0,69632.0,4040,4992,0.9283088235294118,10,-4.343874752521515e-05
msmarco-passage-trec-dl-2019,131843,16.0,pressure-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,512,4352.0,4352.0,260,192,0.9558823529411765,10,-0.003968254663050175
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,1024,8704.0,8704.0,512,512,0.9411764705882353,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,2048,17408.0,17408.0,1024,1024,0.9411764705882353,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,4096,34816.0,34816.0,2048,2048,0.9411764705882353,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,8192,69632.0,69632.0,4096,4096,0.9411764705882353,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,16.0,candidate-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,128,1088.0,1088.0,50,288,0.7352941176470589,8,-0.00222104974091053
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,256,2176.0,2176.0,86,800,0.6323529411764706,9,-0.006616215221583843
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,512,4352.0,4352.0,191,1296,0.7022058823529411,10,-0.003750964067876339
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,1024,8704.0,8704.0,272,4352,0.5,10,-0.0027789482846856117
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,2048,17408.0,9992.0,312,5000,0.49959967974379504,10,-0.002455071546137333
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,4096,34816.0,9992.0,312,5000,0.49959967974379504,10,-0.002455071546137333
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,8192,69632.0,9992.0,312,5000,0.49959967974379504,10,-0.002455071546137333
msmarco-passage-trec-dl-2019,131843,16.0,allocation-grid-envelope,10000,85000.0,83976.0,4936,5000,0.9404591788129942,11,-1.8376857042312622e-05
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,128,68.0,68.0,64,64,0.058823529411764705,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,256,136.0,136.0,1088,68,0.5,2,-0.0007818657904863358
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,512,272.0,272.0,2176,136,0.5,6,-0.00021676160395145416
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,1024,544.0,544.0,4288,276,0.49264705882352944,23,-3.6284327507019043e-06
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,2048,1088.0,1087.5,5000,775,0.28735632183908044,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,4096,2176.0,2175.5,5000,1863,0.1436451390484946,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,8192,4352.0,4351.5,5000,4039,0.07181431690221762,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,cost-balanced,10000,5312.5,5312.5,5000,5000,0.058823529411764705,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,128,68.0,68.0,256,52,0.23529411764705882,0,-0.000251060351729393
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,256,136.0,136.0,512,104,0.23529411764705882,3,-0.0005179569125175476
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,512,272.0,272.0,960,212,0.22058823529411764,21,-0.0004766993224620819
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,1024,544.0,544.0,1920,424,0.22058823529411764,38,-9.719282388687134e-06
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,2048,1088.0,1088.0,3520,868,0.20220588235294118,46,-1.3863667845726013e-05
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,4096,2176.0,2176.0,4992,1864,0.14338235294117646,57,-0.00012171827256679535
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,8192,4352.0,4351.5,5000,4039,0.07181431690221762,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,upper-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,128,68.0,68.0,64,64,0.058823529411764705,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,256,136.0,136.0,128,128,0.058823529411764705,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,512,272.0,272.0,320,252,0.07352941176470588,21,-0.00020024925470352173
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,1024,544.0,544.0,1536,448,0.17647058823529413,41,-2.604164183139801e-05
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,2048,1088.0,1087.5,5000,775,0.28735632183908044,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,4096,2176.0,2175.5,5000,1863,0.1436451390484946,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,8192,4352.0,4351.5,5000,4039,0.07181431690221762,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,blocker-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.0625,pressure-per-cost,128,68.0,68.0,64,64,0.058823529411764705,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.0625,pressure-per-cost,256,136.0,136.0,128,128,0.058823529411764705,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.0625,pressure-per-cost,512,272.0,272.0,320,252,0.07352941176470588,21,-0.00020024925470352173
msmarco-passage-trec-dl-2019,104861,0.0625,pressure-per-cost,1024,544.0,544.0,1600,444,0.18382352941176472,41,-4.166550934314728e-05
msmarco-passage-trec-dl-2019,104861,0.0625,pressure-per-cost,2048,1088.0,1087.5,5000,775,0.28735632183908044,57,-0.00012140534818172455
