dataset,query_id,dense_to_sparse_cost_ratio,dense_cost_share,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,certified_k_cap100
msmarco-passage-trec-dl-2019,104861,8.0,0.8,1024,4608.0,4601.0,460,921,25
msmarco-passage-trec-dl-2019,104861,8.0,0.8,2048,9216.0,9211.0,921,1843,31
msmarco-passage-trec-dl-2019,104861,8.0,0.8,4096,18432.0,18430.0,1843,3686,43
msmarco-passage-trec-dl-2019,104861,8.0,0.8,8192,36864.0,36864.0,3983,5000,47
msmarco-passage-trec-dl-2019,104861,8.0,0.8,10000,45000.0,45000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,8.0,0.85,128,576.0,574.0,61,86,1
msmarco-passage-trec-dl-2019,104861,8.0,0.85,256,1152.0,1148.0,122,172,4
msmarco-passage-trec-dl-2019,104861,8.0,0.85,512,2304.0,2297.0,244,345,12
msmarco-passage-trec-dl-2019,104861,8.0,0.85,1024,4608.0,4603.0,489,691,25
msmarco-passage-trec-dl-2019,104861,8.0,0.85,2048,9216.0,9214.0,979,1382,32
msmarco-passage-trec-dl-2019,104861,8.0,0.85,4096,18432.0,18428.0,1958,2764,43
msmarco-passage-trec-dl-2019,104861,8.0,0.85,8192,36864.0,36864.0,3983,5000,47
msmarco-passage-trec-dl-2019,104861,8.0,0.85,10000,45000.0,45000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,8.0,0.9,128,576.0,569.0,64,57,1
msmarco-passage-trec-dl-2019,104861,8.0,0.9,256,1152.0,1147.0,129,115,3
msmarco-passage-trec-dl-2019,104861,8.0,0.9,512,2304.0,2302.0,259,230,14
msmarco-passage-trec-dl-2019,104861,8.0,0.9,1024,4608.0,4604.0,518,460,26
msmarco-passage-trec-dl-2019,104861,8.0,0.9,2048,9216.0,9209.0,1036,921,34
msmarco-passage-trec-dl-2019,104861,8.0,0.9,4096,18432.0,18427.0,2073,1843,45
msmarco-passage-trec-dl-2019,104861,8.0,0.9,8192,36864.0,36862.0,4147,3686,47
msmarco-passage-trec-dl-2019,104861,8.0,0.9,10000,45000.0,45000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,8.0,0.95,128,576.0,572.0,68,28,0
msmarco-passage-trec-dl-2019,104861,8.0,0.95,256,1152.0,1145.0,136,57,1
msmarco-passage-trec-dl-2019,104861,8.0,0.95,512,2304.0,2299.0,273,115,3
msmarco-passage-trec-dl-2019,104861,8.0,0.95,1024,4608.0,4606.0,547,230,21
msmarco-passage-trec-dl-2019,104861,8.0,0.95,2048,9216.0,9212.0,1094,460,34
msmarco-passage-trec-dl-2019,104861,8.0,0.95,4096,18432.0,18425.0,2188,921,45
msmarco-passage-trec-dl-2019,104861,8.0,0.95,8192,36864.0,36859.0,4377,1843,47
msmarco-passage-trec-dl-2019,104861,8.0,0.95,10000,45000.0,45000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.05,128,1088.0,1081.0,3,1033,0
msmarco-passage-trec-dl-2019,104861,16.0,0.05,256,2176.0,2163.0,6,2067,0
msmarco-passage-trec-dl-2019,104861,16.0,0.05,512,4352.0,4342.0,13,4134,0
msmarco-passage-trec-dl-2019,104861,16.0,0.05,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.05,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.05,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.05,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.05,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.1,128,1088.0,1075.0,6,979,0
msmarco-passage-trec-dl-2019,104861,16.0,0.1,256,2176.0,2166.0,13,1958,0
msmarco-passage-trec-dl-2019,104861,16.0,0.1,512,4352.0,4348.0,27,3916,0
msmarco-passage-trec-dl-2019,104861,16.0,0.1,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.1,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.1,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.1,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.1,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.15,128,1088.0,1084.0,10,924,0
msmarco-passage-trec-dl-2019,104861,16.0,0.15,256,2176.0,2169.0,20,1849,0
msmarco-passage-trec-dl-2019,104861,16.0,0.15,512,4352.0,4339.0,40,3699,0
msmarco-passage-trec-dl-2019,104861,16.0,0.15,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.15,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.15,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.15,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.15,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.2,128,1088.0,1078.0,13,870,0
msmarco-passage-trec-dl-2019,104861,16.0,0.2,256,2176.0,2172.0,27,1740,0
msmarco-passage-trec-dl-2019,104861,16.0,0.2,512,4352.0,4345.0,54,3481,0
msmarco-passage-trec-dl-2019,104861,16.0,0.2,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.2,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.2,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.2,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.2,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.25,128,1088.0,1088.0,17,816,0
msmarco-passage-trec-dl-2019,104861,16.0,0.25,256,2176.0,2176.0,34,1632,0
msmarco-passage-trec-dl-2019,104861,16.0,0.25,512,4352.0,4352.0,68,3264,2
msmarco-passage-trec-dl-2019,104861,16.0,0.25,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.25,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.25,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.25,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.25,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.3,128,1088.0,1081.0,20,761,0
msmarco-passage-trec-dl-2019,104861,16.0,0.3,256,2176.0,2163.0,40,1523,0
msmarco-passage-trec-dl-2019,104861,16.0,0.3,512,4352.0,4342.0,81,3046,2
msmarco-passage-trec-dl-2019,104861,16.0,0.3,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.3,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.3,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.3,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.3,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.35,128,1088.0,1075.0,23,707,0
msmarco-passage-trec-dl-2019,104861,16.0,0.35,256,2176.0,2166.0,47,1414,0
msmarco-passage-trec-dl-2019,104861,16.0,0.35,512,4352.0,4348.0,95,2828,3
msmarco-passage-trec-dl-2019,104861,16.0,0.35,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.35,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.35,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.35,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.35,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.4,128,1088.0,1084.0,27,652,0
msmarco-passage-trec-dl-2019,104861,16.0,0.4,256,2176.0,2169.0,54,1305,0
msmarco-passage-trec-dl-2019,104861,16.0,0.4,512,4352.0,4339.0,108,2611,3
msmarco-passage-trec-dl-2019,104861,16.0,0.4,1024,8704.0,8696.0,231,5000,12
msmarco-passage-trec-dl-2019,104861,16.0,0.4,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.4,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.4,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.4,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.45,128,1088.0,1078.0,30,598,0
msmarco-passage-trec-dl-2019,104861,16.0,0.45,256,2176.0,2172.0,61,1196,1
msmarco-passage-trec-dl-2019,104861,16.0,0.45,512,4352.0,4345.0,122,2393,4
msmarco-passage-trec-dl-2019,104861,16.0,0.45,1024,8704.0,8691.0,244,4787,12
msmarco-passage-trec-dl-2019,104861,16.0,0.45,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.45,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.45,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.45,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.5,128,1088.0,1088.0,34,544,0
msmarco-passage-trec-dl-2019,104861,16.0,0.5,256,2176.0,2176.0,68,1088,2
msmarco-passage-trec-dl-2019,104861,16.0,0.5,512,4352.0,4352.0,136,2176,5
msmarco-passage-trec-dl-2019,104861,16.0,0.5,1024,8704.0,8704.0,272,4352,16
msmarco-passage-trec-dl-2019,104861,16.0,0.5,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.5,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.5,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.5,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.55,128,1088.0,1081.0,37,489,0
msmarco-passage-trec-dl-2019,104861,16.0,0.55,256,2176.0,2163.0,74,979,2
msmarco-passage-trec-dl-2019,104861,16.0,0.55,512,4352.0,4342.0,149,1958,6
msmarco-passage-trec-dl-2019,104861,16.0,0.55,1024,8704.0,8700.0,299,3916,21
msmarco-passage-trec-dl-2019,104861,16.0,0.55,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.55,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.55,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.55,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.6,128,1088.0,1075.0,40,435,0
msmarco-passage-trec-dl-2019,104861,16.0,0.6,256,2176.0,2166.0,81,870,2
msmarco-passage-trec-dl-2019,104861,16.0,0.6,512,4352.0,4348.0,163,1740,8
msmarco-passage-trec-dl-2019,104861,16.0,0.6,1024,8704.0,8697.0,326,3481,21
msmarco-passage-trec-dl-2019,104861,16.0,0.6,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.6,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.6,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.6,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.65,128,1088.0,1084.0,44,380,0
msmarco-passage-trec-dl-2019,104861,16.0,0.65,256,2176.0,2169.0,88,761,3
msmarco-passage-trec-dl-2019,104861,16.0,0.65,512,4352.0,4339.0,176,1523,8
msmarco-passage-trec-dl-2019,104861,16.0,0.65,1024,8704.0,8694.0,353,3046,22
msmarco-passage-trec-dl-2019,104861,16.0,0.65,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.65,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.65,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.65,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.7,128,1088.0,1078.0,47,326,0
msmarco-passage-trec-dl-2019,104861,16.0,0.7,256,2176.0,2172.0,95,652,3
msmarco-passage-trec-dl-2019,104861,16.0,0.7,512,4352.0,4345.0,190,1305,10
msmarco-passage-trec-dl-2019,104861,16.0,0.7,1024,8704.0,8691.0,380,2611,23
msmarco-passage-trec-dl-2019,104861,16.0,0.7,2048,17408.0,17400.0,775,5000,31
msmarco-passage-trec-dl-2019,104861,16.0,0.7,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.7,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.7,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.75,128,1088.0,1088.0,51,272,0
msmarco-passage-trec-dl-2019,104861,16.0,0.75,256,2176.0,2176.0,102,544,3
msmarco-passage-trec-dl-2019,104861,16.0,0.75,512,4352.0,4352.0,204,1088,11
msmarco-passage-trec-dl-2019,104861,16.0,0.75,1024,8704.0,8704.0,408,2176,24
msmarco-passage-trec-dl-2019,104861,16.0,0.75,2048,17408.0,17408.0,816,4352,31
msmarco-passage-trec-dl-2019,104861,16.0,0.75,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.75,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.75,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.8,128,1088.0,1081.0,54,217,0
msmarco-passage-trec-dl-2019,104861,16.0,0.8,256,2176.0,2163.0,108,435,3
msmarco-passage-trec-dl-2019,104861,16.0,0.8,512,4352.0,4342.0,217,870,12
msmarco-passage-trec-dl-2019,104861,16.0,0.8,1024,8704.0,8700.0,435,1740,24
msmarco-passage-trec-dl-2019,104861,16.0,0.8,2048,17408.0,17401.0,870,3481,31
msmarco-passage-trec-dl-2019,104861,16.0,0.8,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.8,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.8,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.85,128,1088.0,1075.0,57,163,1
msmarco-passage-trec-dl-2019,104861,16.0,0.85,256,2176.0,2166.0,115,326,3
msmarco-passage-trec-dl-2019,104861,16.0,0.85,512,4352.0,4348.0,231,652,12
msmarco-passage-trec-dl-2019,104861,16.0,0.85,1024,8704.0,8697.0,462,1305,25
msmarco-passage-trec-dl-2019,104861,16.0,0.85,2048,17408.0,17395.0,924,2611,31
msmarco-passage-trec-dl-2019,104861,16.0,0.85,4096,34816.0,34808.0,1863,5000,43
msmarco-passage-trec-dl-2019,104861,16.0,0.85,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.85,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.9,128,1088.0,1084.0,61,108,1
msmarco-passage-trec-dl-2019,104861,16.0,0.9,256,2176.0,2169.0,122,217,4
msmarco-passage-trec-dl-2019,104861,16.0,0.9,512,4352.0,4339.0,244,435,12
msmarco-passage-trec-dl-2019,104861,16.0,0.9,1024,8704.0,8694.0,489,870,25
msmarco-passage-trec-dl-2019,104861,16.0,0.9,2048,17408.0,17404.0,979,1740,32
msmarco-passage-trec-dl-2019,104861,16.0,0.9,4096,34816.0,34809.0,1958,3481,43
msmarco-passage-trec-dl-2019,104861,16.0,0.9,8192,69632.0,69624.0,4039,5000,47
msmarco-passage-trec-dl-2019,104861,16.0,0.9,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,104861,16.0,0.95,128,1088.0,1078.0,64,54,0
msmarco-passage-trec-dl-2019,104861,16.0,0.95,256,2176.0,2172.0,129,108,3
msmarco-passage-trec-dl-2019,104861,16.0,0.95,512,4352.0,4345.0,258,217,14
msmarco-passage-trec-dl-2019,104861,16.0,0.95,1024,8704.0,8691.0,516,435,26
msmarco-passage-trec-dl-2019,104861,16.0,0.95,2048,17408.0,17398.0,1033,870,33
msmarco-passage-trec-dl-2019,104861,16.0,0.95,4096,34816.0,34812.0,2067,1740,45
msmarco-passage-trec-dl-2019,104861,16.0,0.95,8192,69632.0,69625.0,4134,3481,47
msmarco-passage-trec-dl-2019,104861,16.0,0.95,10000,85000.0,85000.0,5000,5000,57
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,128,68.0,67.375,54,64,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,256,136.0,135.75,108,129,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,512,272.0,271.5625,217,258,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,1024,544.0,543.1875,435,516,18
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,2048,1088.0,1087.375,870,1033,32
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,4096,2176.0,2175.75,1740,2067,37
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,8192,4352.0,4351.5625,3481,4134,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.05,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,128,68.0,67.75,108,61,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,256,136.0,135.5625,217,122,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,512,272.0,271.1875,435,244,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,1024,544.0,543.375,870,489,31
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,2048,1088.0,1087.75,1740,979,34
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,4096,2176.0,2175.5625,3481,1958,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.1,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,128,68.0,67.1875,163,57,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,256,136.0,135.375,326,115,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,512,272.0,271.75,652,231,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,1024,544.0,543.5625,1305,462,21
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,2048,1088.0,1087.1875,2611,924,34
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.15,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,128,68.0,67.5625,217,54,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,256,136.0,135.1875,435,108,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,512,272.0,271.375,870,217,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,1024,544.0,543.75,1740,435,18
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,2048,1088.0,1087.5625,3481,870,34
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.2,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,128,68.0,68.0,272,51,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,256,136.0,136.0,544,102,10
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,512,272.0,272.0,1088,204,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,1024,544.0,544.0,2176,408,17
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,2048,1088.0,1088.0,4352,816,34
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.25,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,128,68.0,67.375,326,47,7
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,256,136.0,135.75,652,95,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,512,272.0,271.5625,1305,190,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,1024,544.0,543.1875,2611,380,17
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.3,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,128,68.0,67.75,380,44,5
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,256,136.0,135.5625,761,88,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,512,272.0,271.1875,1523,176,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,1024,544.0,543.375,3046,353,17
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.35,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,128,68.0,67.1875,435,40,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,256,136.0,135.375,870,81,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,512,272.0,271.75,1740,163,12
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,1024,544.0,543.5625,3481,326,17
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.4,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,128,68.0,67.5625,489,37,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,256,136.0,135.1875,979,74,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,512,272.0,271.375,1958,149,12
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,1024,544.0,543.75,3916,299,15
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.45,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,128,68.0,68.0,544,34,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,256,136.0,136.0,1088,68,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,512,272.0,272.0,2176,136,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,1024,544.0,544.0,4352,272,14
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.5,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,128,68.0,67.375,598,30,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,256,136.0,135.75,1196,61,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,512,272.0,271.5625,2393,122,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,1024,544.0,543.1875,4787,244,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.55,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,128,68.0,67.75,652,27,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,256,136.0,135.5625,1305,54,8
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,512,272.0,271.1875,2611,108,11
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,1024,544.0,543.5,5000,231,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.6,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,128,68.0,67.1875,707,23,3
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,256,136.0,135.375,1414,47,7
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,512,272.0,271.75,2828,95,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,1024,544.0,543.5,5000,231,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,4096,2176.0,2175.5,5000,1863,38
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,8192,4352.0,4351.5,5000,4039,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.65,10000,5312.5,5312.5,5000,5000,39
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,128,68.0,67.5625,761,20,3
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,256,136.0,135.1875,1523,40,4
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,512,272.0,271.375,3046,81,9
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,1024,544.0,543.5,5000,231,13
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,2048,1088.0,1087.5,5000,775,33
msmarco-passage-trec-dl-2019,833860,0.0625,0.7,4096,2176.0,2175.5,5000,1863,38
